3.062614e+13   6.188820e-23  
3.168104e+13   6.083880e-23  
3.277982e+13   5.957100e-23  
3.392432e+13   5.808660e-23  
3.511715e+13   5.639540e-23  
3.635992e+13   5.451610e-23  
3.765587e+13   5.247740e-23  
3.900621e+13   5.031590e-23  
4.041153e+13   4.807840e-23  
4.187327e+13   4.582010e-23  
4.338981e+13   4.360110e-23  
4.496118e+13   4.148110e-23  
4.658386e+13   3.951320e-23  
4.825665e+13   3.773840e-23  
4.997763e+13   3.618160e-23  
5.174597e+13   3.485080e-23  
5.356168e+13   3.373860e-23  
5.542599e+13   3.282540e-23  
5.734111e+13   3.208400e-23  
5.931048e+13   3.148270e-23  
6.133768e+13   3.098870e-23  
6.342724e+13   3.057020e-23  
6.558236e+13   3.019910e-23  
6.780970e+13   2.985190e-23  
7.011221e+13   2.951200e-23  
7.249333e+13   2.916920e-23  
7.495582e+13   2.882080e-23  
7.750173e+13   2.847050e-23  
8.013219e+13   2.812790e-23  
8.284759e+13   2.780620e-23  
8.564810e+13   2.752000e-23  
8.853251e+13   2.728270e-23  
9.150386e+13   2.710480e-23  
9.456237e+13   2.699210e-23  
9.770999e+13   2.694500e-23  
1.009501e+14   2.695870e-23  
1.042877e+14   2.702350e-23  
1.077276e+14   2.712660e-23  
1.112767e+14   2.725230e-23  
1.149418e+14   2.738410e-23  
1.187301e+14   2.750550e-23  
1.226493e+14   2.760140e-23  
1.267064e+14   2.765940e-23  
1.309086e+14   2.767080e-23  
1.352623e+14   2.763070e-23  
1.397731e+14   2.753800e-23  
1.444477e+14   2.739500e-23  
1.492890e+14   2.720610e-23  
1.543052e+14   2.697640e-23  
1.594990e+14   2.671100e-23  
1.648760e+14   2.641440e-23  
1.704473e+14   2.609030e-23  
1.762114e+14   2.574220e-23  
1.821780e+14   2.537310e-23  
1.883553e+14   2.498570e-23  
1.947521e+14   2.458250e-23  
2.013703e+14   2.416520e-23  
2.082213e+14   2.373410e-23  
2.153224e+14   2.328620e-23  
2.226803e+14   2.281360e-23  
2.303207e+14   2.230180e-23  
2.382749e+14   2.172950e-23  
2.465710e+14   2.107000e-23  
2.552611e+14   2.029720e-23  
2.643798e+14   1.939450e-23  
2.739585e+14   1.836560e-23  
2.840212e+14   1.724020e-23  
2.945573e+14   1.606820e-23  
3.055558e+14   1.490630e-23  
3.169845e+14   1.380270e-23  
3.288133e+14   1.278820e-23  
3.410363e+14   1.187560e-23  
3.536370e+14   1.106510e-23  
3.666241e+14   1.035050e-23  
3.799899e+14   9.722730e-24  
3.937403e+14   9.174110e-24  
4.078807e+14   8.697190e-24  
4.224126e+14   8.285210e-24  
4.373443e+14   7.931740e-24  
4.526840e+14   7.630550e-24  
4.684428e+14   7.375610e-24  
4.846292e+14   7.161240e-24  
5.012742e+14   6.982330e-24  
5.183878e+14   6.833980e-24  
5.359819e+14   6.712240e-24  
5.540933e+14   6.613510e-24  
5.727245e+14   6.534680e-24  
5.919163e+14   6.473030e-24  
6.116715e+14   6.426150e-24  
6.320306e+14   6.391890e-24  
6.530005e+14   6.369380e-24  
6.746289e+14   6.354680e-24  
6.969142e+14   6.347840e-24  
7.198908e+14   6.347820e-24  
7.435944e+14   6.353810e-24  
7.680269e+14   6.365210e-24  
7.932222e+14   6.381520e-24  
8.192188e+14   6.402330e-24  
8.460189e+14   6.427240e-24  
8.736589e+14   6.455850e-24  
9.021842e+14   6.487770e-24  
9.315928e+14   6.522690e-24  
9.619324e+14   6.560270e-24  
9.932482e+14   6.600530e-24  
1.025544e+15   6.642200e-24  
1.058873e+15   6.685250e-24  
1.093273e+15   6.729020e-24  
1.128808e+15   6.772620e-24  
1.165489e+15   6.814840e-24  
1.203389e+15   6.853990e-24  
1.242592e+15   6.887860e-24  
1.283132e+15   6.913640e-24  
1.325113e+15   6.927960e-24  
1.368650e+15   6.926880e-24  
1.413805e+15   6.906210e-24  
1.460749e+15   6.861990e-24  
1.509528e+15   6.790170e-24  
1.560319e+15   6.688530e-24  
1.613243e+15   6.556420e-24  
1.668331e+15   6.395570e-24  
1.725720e+15   6.210200e-24  
1.785382e+15   6.006710e-24  
1.847329e+15   5.792910e-24  
1.911581e+15   5.576920e-24  
1.978047e+15   5.366280e-24  
2.046703e+15   5.166490e-24  
2.117584e+15   4.981810e-24  
2.190593e+15   4.814580e-24  
2.265778e+15   4.665620e-24  
2.343181e+15   4.534740e-24  
2.422843e+15   4.421020e-24  
2.504873e+15   4.323110e-24  
2.589274e+15   4.239610e-24  
2.676154e+15   4.168930e-24  
2.765609e+15   4.109780e-24  
2.857736e+15   4.060890e-24  
2.952646e+15   4.021110e-24  
