6.10964161e+20  2.51849131e+14  8.25345121e-07  
6.12815568e+20  2.53378179e+14  8.26423052e-07  
6.14666974e+20  2.54909218e+14  8.27495915e-07  
6.16518381e+20  2.56442238e+14  8.28563699e-07  
6.18369787e+20  2.57977231e+14  8.29626393e-07  
6.20221194e+20  2.59514186e+14  8.30683985e-07  
6.22072600e+20  2.61053094e+14  8.31736465e-07  
6.23924007e+20  2.62593947e+14  8.32783823e-07  
6.25775413e+20  2.64136733e+14  8.33826051e-07  
6.27626820e+20  2.65681445e+14  8.34863138e-07  
6.29478226e+20  2.67228071e+14  8.35895077e-07  
6.31329633e+20  2.68776604e+14  8.36921859e-07  
6.33181040e+20  2.70327032e+14  8.37943477e-07  
6.35032446e+20  2.71879348e+14  8.38959922e-07  
6.36883853e+20  2.73433540e+14  8.39971189e-07  
6.38735259e+20  2.74989600e+14  8.40977270e-07  
6.40586666e+20  2.76547518e+14  8.41978160e-07  
6.42438072e+20  2.78107284e+14  8.42973851e-07  
6.44289479e+20  2.79668889e+14  8.43964340e-07  
6.46140885e+20  2.81232323e+14  8.44949620e-07  
6.47992292e+20  2.82797576e+14  8.45929687e-07  
6.49843698e+20  2.84364638e+14  8.46904537e-07  
6.51695105e+20  2.85933500e+14  8.47874166e-07  
6.53546512e+20  2.87504153e+14  8.48838570e-07  
6.55397918e+20  2.89076586e+14  8.49797744e-07  
6.57249325e+20  2.90650790e+14  8.50751687e-07  
6.59100731e+20  2.92226756e+14  8.51700396e-07  
6.60952138e+20  2.93804473e+14  8.52643868e-07  
6.62803544e+20  2.95383931e+14  8.53582100e-07  
6.64654951e+20  2.96965123e+14  8.54515092e-07  
6.66506357e+20  2.98548036e+14  8.55442841e-07  
6.68357764e+20  3.00132663e+14  8.56365346e-07  
6.70209171e+20  3.01718992e+14  8.57282607e-07  
6.72060577e+20  3.03307015e+14  8.58194622e-07  
6.73911984e+20  3.04896722e+14  8.59101392e-07  
6.75763390e+20  3.06488103e+14  8.60002916e-07  
6.77614797e+20  3.08081148e+14  8.60899195e-07  
6.79466203e+20  3.09675848e+14  8.61790228e-07  
6.81317610e+20  3.11272192e+14  8.62676017e-07  
6.83169016e+20  3.12870171e+14  8.63556563e-07  
6.85020423e+20  3.14469776e+14  8.64431868e-07  
6.86871829e+20  3.16070996e+14  8.65301932e-07  
6.88723236e+20  3.17673822e+14  8.66166757e-07  
6.90574643e+20  3.19278244e+14  8.67026345e-07  
6.92426049e+20  3.20884253e+14  8.67880699e-07  
6.94277456e+20  3.22491839e+14  8.68729820e-07  
6.96128862e+20  3.24100992e+14  8.69573712e-07  
6.97980269e+20  3.25711703e+14  8.70412378e-07  
6.99831675e+20  3.27323961e+14  8.71245820e-07  
7.01683082e+20  3.28937758e+14  8.72074043e-07  
7.03534488e+20  3.30553083e+14  8.72897049e-07  
7.05385895e+20  3.32169928e+14  8.73714842e-07  
7.07237301e+20  3.33788281e+14  8.74527427e-07  
7.09088708e+20  3.35408135e+14  8.75334807e-07  
7.10940115e+20  3.37029478e+14  8.76136988e-07  
7.12791521e+20  3.38652302e+14  8.76933973e-07  
7.14642928e+20  3.40276597e+14  8.77725767e-07  
7.16494334e+20  3.41902353e+14  8.78512377e-07  
7.18345741e+20  3.43529560e+14  8.79293808e-07  
7.20197147e+20  3.45158209e+14  8.80070063e-07  
7.22048554e+20  3.46788291e+14  8.80841150e-07  
7.23899960e+20  3.48419795e+14  8.81607073e-07  
7.25751367e+20  3.50052713e+14  8.82367839e-07  
7.27602774e+20  3.51687035e+14  8.83123454e-07  
7.29454180e+20  3.53322750e+14  8.83873925e-07  
7.31305587e+20  3.54959851e+14  8.84619257e-07  
7.33156993e+20  3.56598327e+14  8.85359458e-07  
7.35008400e+20  3.58238168e+14  8.86094533e-07  
7.36859806e+20  3.59879366e+14  8.86824491e-07  
7.38711213e+20  3.61521910e+14  8.87549339e-07  
7.40562619e+20  3.63165792e+14  8.88269083e-07  
7.42414026e+20  3.64811001e+14  8.88983731e-07  
7.44265432e+20  3.66457529e+14  8.89693291e-07  
7.46116839e+20  3.68105366e+14  8.90397772e-07  
7.47968246e+20  3.69754502e+14  8.91097179e-07  
7.49819652e+20  3.71404929e+14  8.91791523e-07  
7.51671059e+20  3.73056636e+14  8.92480810e-07  
7.53522465e+20  3.74709615e+14  8.93165049e-07  
7.55373872e+20  3.76363856e+14  8.93844249e-07  
7.57225278e+20  3.78019350e+14  8.94518418e-07  
7.59076685e+20  3.79676088e+14  8.95187565e-07  
7.60928091e+20  3.81334060e+14  8.95851700e-07  
7.62779498e+20  3.82993256e+14  8.96510830e-07  
7.64630904e+20  3.84653669e+14  8.97164965e-07  
7.66482311e+20  3.86315287e+14  8.97814114e-07  
7.68333718e+20  3.87978103e+14  8.98458287e-07  
7.70185124e+20  3.89642107e+14  8.99097493e-07  
7.72036531e+20  3.91307290e+14  8.99731743e-07  
7.73887937e+20  3.92973643e+14  9.00361045e-07  
7.75739344e+20  3.94641156e+14  9.00985409e-07  
7.77590750e+20  3.96309820e+14  9.01604846e-07  
7.79442157e+20  3.97979627e+14  9.02219365e-07  
7.81293563e+20  3.99650567e+14  9.02828977e-07  
7.83144970e+20  4.01322630e+14  9.03433691e-07  
7.84996377e+20  4.02995809e+14  9.04033519e-07  
7.86847783e+20  4.04670094e+14  9.04628471e-07  
7.88699190e+20  4.06345476e+14  9.05218556e-07  
7.90550596e+20  4.08021946e+14  9.05803787e-07  
7.92402003e+20  4.09699495e+14  9.06384173e-07  
7.94253409e+20  4.11378115e+14  9.06959726e-07  
7.96104816e+20  4.13057795e+14  9.07530457e-07  
7.97956222e+20  4.14738527e+14  9.08096377e-07  
7.99807629e+20  4.16420302e+14  9.08657496e-07  
8.01659035e+20  4.18103112e+14  9.09213827e-07  
8.03510442e+20  4.19786948e+14  9.09765380e-07  
8.05361849e+20  4.21471800e+14  9.10312166e-07  
8.07213255e+20  4.23157660e+14  9.10854197e-07  
8.09064662e+20  4.24844520e+14  9.11391486e-07  
8.10916068e+20  4.26532369e+14  9.11924042e-07  
8.12767475e+20  4.28221201e+14  9.12451878e-07  
8.14618881e+20  4.29911005e+14  9.12975006e-07  
8.16470288e+20  4.31601773e+14  9.13493438e-07  
8.18321694e+20  4.33293497e+14  9.14007185e-07  
8.20173101e+20  4.34986168e+14  9.14516260e-07  
8.22024507e+20  4.36679777e+14  9.15020674e-07  
8.23875914e+20  4.38374315e+14  9.15520441e-07  
8.25727321e+20  4.40069775e+14  9.16015571e-07  
8.27578727e+20  4.41766146e+14  9.16506078e-07  
8.29430134e+20  4.43463422e+14  9.16991973e-07  
8.31281540e+20  4.45161593e+14  9.17473269e-07  
8.33132947e+20  4.46860651e+14  9.17949978e-07  
8.34984353e+20  4.48560587e+14  9.18422114e-07  
8.36835760e+20  4.50261393e+14  9.18889687e-07  
8.38687166e+20  4.51963060e+14  9.19352712e-07  
8.40538573e+20  4.53665581e+14  9.19811200e-07  
8.42389980e+20  4.55368946e+14  9.20265164e-07  
8.44241386e+20  4.57073148e+14  9.20714617e-07  
8.46092793e+20  4.58778178e+14  9.21159572e-07  
8.47944199e+20  4.60484027e+14  9.21600043e-07  
8.49795606e+20  4.62190687e+14  9.22036041e-07  
8.51647012e+20  4.63898151e+14  9.22467581e-07  
8.53498419e+20  4.65606409e+14  9.22894674e-07  
8.55349825e+20  4.67315454e+14  9.23317333e-07  
8.57201232e+20  4.69025278e+14  9.23735573e-07  
8.59052638e+20  4.70735871e+14  9.24149406e-07  
8.60904045e+20  4.72447227e+14  9.24558845e-07  
8.62755452e+20  4.74159337e+14  9.24963903e-07  
8.64606858e+20  4.75872193e+14  9.25364594e-07  
8.66458265e+20  4.77585786e+14  9.25760931e-07  
8.68309671e+20  4.79300110e+14  9.26152927e-07  
8.70161078e+20  4.81015155e+14  9.26540596e-07  
